id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q3276071,Grand Duke of Luxembourg,Q32,Q32,,Q878177,1815-03-15,,Q95976929,,Monarchy of Luxembourg
Q1344632,Prime Minister of Luxembourg,Q32,Q32,,Q29217438,1848-08-01,,,,Prime Minister of Luxembourg
Q29217646,Deputy Prime Minister of Luxembourg,Q32,Q32,,,1959-03-02,,,,
Q107969985,Minister for Administrative Reform,Q32,Q32,,,,,,,
Q95146928,Minister of Agriculture of Luxembourg,Q32,Q32,,,,,,,
Q59862439,"minister of Agriculture, Viticulture and Rural Development",Q32,Q32,,,,,,,
Q59875525,minister for the Civil Service,Q32,Q32,,,,,,,
Q41015553,minister for Communications and Media,Q32,Q32,,,,,,,
Q59877755,minister for Consumer Protection,Q32,Q32,,,,,,,
Q59863254,minister for Culture,Q32,Q32,,Q56305282,,,,,
Q30101499,Minister of Defence,Q32,Q32,,Q1853466,,,,,
Q59860556,minister for Development Cooperation and Humanitarian Affairs,Q32,Q32,,,,,,,
Q107969984,Minister for Digitalisation,Q32,Q32,,,,,,,
Q30101464,minister of the Economy,Q32,Q32,,,,,,,
Q30107391,"minister for Education, Children and Youth",Q32,Q32,,,,,,,
Q64022940,minister for Energy and Spatial Planning,Q32,Q32,,,,,,,
Q59871024,"minister for the Environment, Climate and Sustainable Development",Q32,Q32,,,,,,,
Q59870198,minister of Equality between Women and Men,Q32,Q32,,,2018-12-05,,,,
Q40880757,minister for Family Affairs and Integration,Q32,Q32,,,2004-07-31,,,,
Q59874788,minister for Finance,Q32,Q32,,,,,Q51161196,,
Q28527071,minister of Foreign and European Affairs,Q32,Q32,,Q1829499,,,,,
Q59874512,minister for the Greater Region,Q32,Q32,,,,,,,
Q59878021,minister of Health,Q32,Q32,,,,,,,
Q30139151,minister for Higher Education and Research,Q32,Q32,,,,,,,
Q59875958,minister for Home Affairs,Q32,Q32,,,,,Q51132622,,
Q59877259,minister for Housing,Q32,Q32,,,,,,,
Q107970083,Minister of Immigration and Asylum,Q32,Q32,,,,,,,
Q30101490,minister of Internal Security,Q32,Q32,,Q64027812,,,,,
Q30242784,minister for Justice,Q32,Q32,,Q2913198,,,Q61455200,,
Q59878458,"minister of Labour, Employment and the Social and Solidarity Economy",Q32,Q32,,,,,,,
Q59877543,minister for Mobility and Public Works,Q32,Q32,,,,,,,
Q43373411,"Minister of National Education, Vocational Training and Sports",Q32,Q32,,,2004-07-31,2018-12-05,,Q30107391,
Q59861810,minister for Relations with Parliament,Q32,Q32,,,,,,,
Q41014245,minister for Religious Affairs,Q32,Q32,,,,,,,
Q59864917,minister for Small and Medium-Sized Enterprises,Q32,Q32,,,,,,,
Q59878204,minister of Social Security,Q32,Q32,,,,,,,
Q59878313,minister of Sport,Q32,Q32,,,,,,,
Q59861786,minister of State,Q32,Q32,,,,,,,
Q30250859,Minister for Sustainability and Infrastructure,Q32,Q32,,,2009-07-23,2018-12-05,,Q59877543,
Q59864950,minister for Tourism,Q32,Q32,,,,,,,
Q107970077,Minister Delegate for Administrative Reform,Q32,Q32,,,,,,,
Q107970074,Minister Delegate for Digitalisation,Q32,Q32,,,,,,,
Q107970070,Minister Delegate of Social Security,Q32,Q32,,,,,,,
Q64018905,president of the Council of State,Q32,Q32,,Q3253689,,,,,
Q51625452,President of the Chamber of Deputies,Q32,Q32,,Q1848566,,,,,
Q5097015,Chief of Defence,Q32,Q32,,,1967-07-15,,,,Chief of Defence (Luxembourg)
Q109518883,Chairman of the Central Bank of Luxembourg,Q32,,,,,,,,
Q85422522,mayor of Luxembourg,Q32,Q1842,,Q1472194,,,,,
