item,itemLabel,startDate,endDate
Q976032,Victor Thorn,1915-03-03,1915-10-12
Q976032,Victor Thorn,1915-10-12,1915-11-06
Q16463145,Jean-Baptiste Sax,1915-11-06,1916-02-24
Q976032,Victor Thorn,1916-02-24,1917-06-19
Q185124,Léon Moutrier,1917-06-19,1918-09-28
Q2871298,Auguste Liesch,1918-09-28,1921-04-15
Q13102896,Guillaume Leidenbach,1921-04-15,1923-04-14
Q315685,Joseph Bech,1923-04-14,1925-03-20
Q7050310,Norbert Dumont,1925-03-20,1926-07-16
Q7050310,Norbert Dumont,1926-07-16,1936-12-27
Q8078493,Étienne Schmit,1936-12-27,1937-11-05
Q7313671,René Blum,1937-11-05,1940-04-06
Q649630,Victor Bodson,1940-04-06,1945-11-23
Q649630,Victor Bodson,1945-11-23,1947-03-01
Q328862,Eugène Schaus,1947-03-01,1951-07-03
Q649630,Victor Bodson,1951-07-03,1953-12-23
Q649630,Victor Bodson,1953-12-23,1958-03-29
Q649630,Victor Bodson,1958-03-29,1959-03-02
Q315661,Pierre Werner,1959-03-02,1967-01-03
Q13639184,Jean Dupong,1967-01-03,1969-02-06
Q328862,Eugène Schaus,1969-02-06,1974-06-15
Q328907,Robert Krieps,1974-06-15,1979-07-16
Q295128,Gaston Thorn,1979-07-16,1980-11-22
Q451544,Colette Flesch,1980-11-22,1984-07-20
Q328907,Robert Krieps,1984-07-20,1989-07-14
Q3246650,Marc Fischbach,1989-07-14,1995-01-26
Q3246650,Marc Fischbach,1995-01-26,1998-01-30
Q592101,Luc Frieden,1998-01-30,2009-07-23
Q1450922,François Biltgen,2009-07-23,2013-04-30
Q7076803,Octavie Modert,2013-04-30,2013-12-03
Q15275462,Félix Braz,2013-12-04,2019-09-06
Q13104925,Sam Tanson,2019-09-06,2019-10-11
Q13104925,Sam Tanson,2019-10-11,
